city,lat,lng,country,iso3
Tillaberi,14.212,1.4531,Niger,NER
Arlit,18.7333,7.3833,Niger,NER
Birnin Konni,13.7904,5.2599,Niger,NER
Matamey,13.4,8.6,Niger,NER
Gaya,11.8878,3.4467,Niger,NER
Kollo,13.0167,1.8833,Niger,NER
Dabaga,17.2667,8.1,Niger,NER
Ayorou,14.735,0.92,Niger,NER
Madaoua,14.0762,5.9586,Niger,NER
Nguigmi,14.2532,13.1108,Niger,NER
Guidan Roumdji,13.6575,6.6958,Niger,NER
Baleyara,13.784,2.95,Niger,NER
Goure,13.9874,10.27,Niger,NER
Galmi,13.966,5.675,Niger,NER
Kawara,14.0706,5.6715,Niger,NER
Takieta,13.6806,8.5292,Niger,NER
Tounfafi,14.0464,5.9812,Niger,NER
Bandio,13.8888,1.0896,Niger,NER
Toulou,14.1688,5.199,Niger,NER
Gidan Ider,14.0131,5.3185,Niger,NER
Djado,21.015,12.3075,Niger,NER
Lagos,6.455,3.3841,Nigeria,NGA
Kano,12,8.5167,Nigeria,NGA
Abuja,9.0667,7.4833,Nigeria,NGA
Ibadan,7.3964,3.9167,Nigeria,NGA
Port Harcourt,4.8242,7.0336,Nigeria,NGA
Aba,5.1167,7.3667,Nigeria,NGA
Onitsha,6.1667,6.7833,Nigeria,NGA
Maiduguri,11.8333,13.15,Nigeria,NGA
Benin City,6.3333,5.6222,Nigeria,NGA
Shagamu,6.8333,3.65,Nigeria,NGA
Ikare,7.5167,5.75,Nigeria,NGA
Ogbomoso,8.1333,4.25,Nigeria,NGA
Owerri,5.4833,7.0333,Nigeria,NGA
Abeokuta,7.1608,3.3483,Nigeria,NGA
Ikeja,6.6186,3.3426,Nigeria,NGA
Akure,7.25,5.195,Nigeria,NGA
Ilorin,8.5,4.55,Nigeria,NGA
Warri,5.5167,5.75,Nigeria,NGA
Kaduna,10.5167,7.4333,Nigeria,NGA
Osogbo,7.7667,4.5667,Nigeria,NGA
Enugu,6.4528,7.5111,Nigeria,NGA
Bauchi,10.3158,9.8442,Nigeria,NGA
Jalingo,8.9195,11.3264,Nigeria,NGA
Jos,9.9167,8.8903,Nigeria,NGA
Ile-Ife,7.4667,4.5667,Nigeria,NGA
Agege,6.6219,3.3258,Nigeria,NGA
Calabar,4.9767,8.3383,Nigeria,NGA
Ado-Ekiti,7.6167,5.2167,Nigeria,NGA
Somolu,6.5408,3.3872,Nigeria,NGA
Uyo,5.05,7.9333,Nigeria,NGA
Sokoto,13.0622,5.2339,Nigeria,NGA
Owo,7.1961,5.5864,Nigeria,NGA
Ugep,5.8,8.0833,Nigeria,NGA
Zaria,11.0667,7.7,Nigeria,NGA
Nnewi,6.0167,6.9167,Nigeria,NGA
Yola,9.23,12.46,Nigeria,NGA
Gwoza,11.0861,13.6914,Nigeria,NGA
Saki,8.6667,3.4,Nigeria,NGA
Oyo,7.85,3.933,Nigeria,NGA
Ilesa,7.6167,4.7167,Nigeria,NGA
Gusau,12.15,6.6667,Nigeria,NGA
Umuahia,5.5333,7.4833,Nigeria,NGA
Lafia,8.5,8.5167,Nigeria,NGA
Minna,9.6139,6.5569,Nigeria,NGA
Okene,7.55,6.2333,Nigeria,NGA
Katsina,12.9889,7.6008,Nigeria,NGA
Awka,6.2,7.0667,Nigeria,NGA
Nguru,12.8792,10.4525,Nigeria,NGA
Gombe,10.2904,11.17,Nigeria,NGA
Ondo,7.0833,4.8333,Nigeria,NGA
Damaturu,11.7444,11.9611,Nigeria,NGA
Iwo,7.6333,4.1833,Nigeria,NGA
Sapele,5.8261,5.6536,Nigeria,NGA
Damboa,11.15,12.75,Nigeria,NGA
Apapa,6.45,3.3667,Nigeria,NGA
Mubi,10.2604,13.2606,Nigeria,NGA
Ijebu-Ode,6.8208,3.9208,Nigeria,NGA
Osisioma,5.1497,7.3303,Nigeria,NGA
Kuje,8.8822,7.2203,Nigeria,NGA
Burutu,5.35,5.5167,Nigeria,NGA
Kukawa,12.9167,13.5667,Nigeria,NGA
Mai'Adua,13.1906,8.2117,Nigeria,NGA
Isanlu,8.1667,5.8,Nigeria,NGA
Epe,6.5573,3.9912,Nigeria,NGA
Funtua,11.5204,7.32,Nigeria,NGA
Bida,9.0804,6.01,Nigeria,NGA
Biu,10.6111,12.195,Nigeria,NGA
Makurdi,7.7306,8.5361,Nigeria,NGA
Ede,7.7389,4.4361,Nigeria,NGA
Kisi,9.0833,3.85,Nigeria,NGA
Zango,12.9333,8.5333,Nigeria,NGA
Dutse,11.8283,9.3158,Nigeria,NGA
Auchi,7.0667,6.2667,Nigeria,NGA
Igboho,8.8333,3.75,Nigeria,NGA
Ipetumodu,7.507,4.4447,Nigeria,NGA
Gashua,12.8681,11.0464,Nigeria,NGA
Unwana,5.8625,7.9486,Nigeria,NGA
Ilobu,7.84,4.486,Nigeria,NGA
Bama,11.5189,13.6842,Nigeria,NGA
Nsukka,6.8567,7.3958,Nigeria,NGA
Nkpor,6.15,6.8333,Nigeria,NGA
Itele,6.7667,4.0625,Nigeria,NGA
Birnin Kebbi,12.4504,4.1999,Nigeria,NGA
Azare,11.6742,10.1911,Nigeria,NGA
Lokoja,7.8019,6.7442,Nigeria,NGA
Asaba,6.1833,6.75,Nigeria,NGA
Yenagoa,4.9267,6.2676,Nigeria,NGA
Abakaliki,6.3249,8.1137,Nigeria,NGA
Kontagora,10.403,5.473,Nigeria,NGA
Iseyin,7.9667,3.6,Nigeria,NGA
Wukari,7.8704,9.78,Nigeria,NGA
Keffi,8.8464,7.8733,Nigeria,NGA
Potiskum,11.7104,11.08,Nigeria,NGA
Idah,7.0833,6.75,Nigeria,NGA
Numan,9.4536,11.8367,Nigeria,NGA
Iju,6.6107,3.0857,Nigeria,NGA
Igbanke,6.3869,6.1647,Nigeria,NGA
Otukpo,7.1904,8.13,Nigeria,NGA
Chibok,10.8697,12.8467,Nigeria,NGA
Abaji,8.4756,6.9433,Nigeria,NGA
Ipele,7.1333,5.6667,Nigeria,NGA
Oke-Mesi,7.8167,4.9167,Nigeria,NGA
Ikot Okoro,4.9,7.7167,Nigeria,NGA
Itapa-Ekiti,7.8131,5.3844,Nigeria,NGA
Kumo,10.0431,11.2183,Nigeria,NGA
Ikot Abasi,4.5704,7.56,Nigeria,NGA
Choba,4.8906,6.9033,Nigeria,NGA
Okuta,9.2199,3.2005,Nigeria,NGA
Koko,11.4232,4.517,Nigeria,NGA
Zungeru,9.8128,6.1558,Nigeria,NGA
Tegina,10.0706,6.1906,Nigeria,NGA
Jebba,9.1539,4.8119,Nigeria,NGA
Amawom,5.4667,7.5667,Nigeria,NGA
Aiyetoro Gbede,7.9833,6,Nigeria,NGA
Orlu,5.7837,7.0333,Nigeria,NGA
Isemi-Ile,7.97,3.59,Nigeria,NGA
Alofi,-19.056,-169.921,Niue,NIU
Kingston,-29.0569,167.9617,Norfolk Island,NFK
Pyongyang,39.0194,125.7381,North Korea,PRK
Hamhung,39.9167,127.5333,North Korea,PRK
Nampo,38.7333,125.4,North Korea,PRK
Ch'ongjin,41.7833,129.7667,North Korea,PRK
Sunch'on,39.4167,125.9333,North Korea,PRK
Wonsan,39.1475,127.4461,North Korea,PRK
Sinuiju,40.1,124.4,North Korea,PRK
Tanch'on,40.458,128.911,North Korea,PRK
Kaesong,37.9667,126.55,North Korea,PRK
Kaech'on,39.6986,125.9061,North Korea,PRK
Sariwon,38.5064,125.7597,North Korea,PRK
Kanggye,40.9667,126.6,North Korea,PRK
Haeju,38.0333,125.7167,North Korea,PRK
Anju,39.62,125.66,North Korea,PRK
P'yong-dong,39.25,125.85,North Korea,PRK
Rajin,42.3444,130.3844,North Korea,PRK
Kusong,39.9667,125.1667,North Korea,PRK
Hyesan,41.4,128.1833,North Korea,PRK
Chongju,39.65,125.3333,North Korea,PRK
Chaedok,40.7988,129.3602,North Korea,PRK
Huich'on,40.1707,126.2761,North Korea,PRK
Hoeryong,42.4333,129.75,North Korea,PRK
Sinpo,40.0347,128.1856,North Korea,PRK
Songnim,38.7542,125.645,North Korea,PRK
Munch'on,39.259,127.356,North Korea,PRK
Manpo,41.157,126.29,North Korea,PRK
Sariwon-si,38.5242,125.7547,North Korea,PRK
P'yongsong-si,39.2828,125.8633,North Korea,PRK
Namsan,42.2275,129.2541,North Korea,PRK
Ongjang,37.9371,125.3571,North Korea,PRK
Ojok-tong,40.2167,124.5333,North Korea,PRK
Changyon,38.2517,125.1021,North Korea,PRK
Sil-li,39.488,125.464,North Korea,PRK
Ch'osan-up,40.8255,125.8008,North Korea,PRK
P'ungsan,40.8175,128.1553,North Korea,PRK
Taedong,40.6171,125.4501,North Korea,PRK
Capitol Hill,15.2137,145.7546,Northern Mariana Islands,MNP
Oslo,59.9133,10.7389,Norway,NOR
Bergen,60.3894,5.33,Norway,NOR
Stavanger,58.97,5.7314,Norway,NOR
Sandnes,58.8517,5.7361,Norway,NOR
Trondheim,63.4297,10.3933,Norway,NOR
Sandvika,59.8833,10.5167,Norway,NOR
Kristiansand,58.1472,7.9972,Norway,NOR
Drammen,59.7378,10.205,Norway,NOR
Skien,59.2081,9.5528,Norway,NOR
Bodo,67.2827,14.3751,Norway,NOR
Arendal,58.4608,8.7664,Norway,NOR
Tromso,69.6828,18.9428,Norway,NOR
Molde,62.7375,7.1591,Norway,NOR
Hamar,60.7945,11.0679,Norway,NOR
Steinkjer,64.0148,11.4954,Norway,NOR
Fredrikstad,59.2053,10.95,Norway,NOR
Sandefjord,59.1306,10.2167,Norway,NOR
Asker,59.8331,10.4392,Norway,NOR
Nordre Fale,59.75,10.8667,Norway,NOR
Tonsberg,59.2981,10.4236,Norway,NOR
Sarpsborg,59.2858,11.1119,Norway,NOR
Alesund,62.474,6.1582,Norway,NOR
Moss,59.4592,10.7008,Norway,NOR
Lorenskog,59.8989,10.9642,Norway,NOR
Haugesund,59.4464,5.2983,Norway,NOR
Porsgrunn,59.1156,9.71,Norway,NOR
Ringsaker,61.0242,10.8019,Norway,NOR
Halden,59.1264,11.4828,Norway,NOR
Ski,59.7419,10.8939,Norway,NOR
Askoy,60.4667,5.15,Norway,NOR
Lillehammer,61.1167,10.4667,Norway,NOR
Oppegard,59.7925,10.7903,Norway,NOR
Kongsberg,59.6694,9.6517,Norway,NOR
Lier,59.8675,10.2142,Norway,NOR
Sola,58.8561,5.575,Norway,NOR
Eidsvoll,60.3475,11.2508,Norway,NOR
Nedre Eiker,59.7647,10.0333,Norway,NOR
Sand,59.1343,10.2244,Norway,NOR
Nittedal,60.0731,10.8722,Norway,NOR
Harstad,68.8011,16.5441,Norway,NOR
Larvik,59.0811,10.0164,Norway,NOR
Borre,59.3799,10.4539,Norway,NOR
Helleland,58.8922,5.7336,Norway,NOR
Stjordal,63.475,11.1708,Norway,NOR
Royken,59.7336,10.4289,Norway,NOR
Sem,59.2792,10.3278,Norway,NOR
Notteroy,59.2011,10.4078,Norway,NOR
Elverum,60.8819,11.5623,Norway,NOR
Stange,60.6494,11.3664,Norway,NOR
As,59.6603,10.7836,Norway,NOR
Horten,59.4208,10.4328,Norway,NOR
Gjovik,60.7957,10.6915,Norway,NOR
Froyland,58.8308,5.7506,Norway,NOR
Kleppe,58.7772,5.5967,Norway,NOR
Nesoddtangen,59.8086,10.6556,Norway,NOR
Os,60.2269,5.4758,Norway,NOR
Time,58.7228,5.7653,Norway,NOR
Stord,59.8081,5.4664,Norway,NOR
Mo i Rana,66.3128,14.1428,Norway,NOR
Vestby,59.575,10.7319,Norway,NOR
Kristiansund,63.1104,7.7279,Norway,NOR
Sorum,59.9871,11.2402,Norway,NOR
Kosvik,58.15,8.0667,Norway,NOR
Kongsvinger,60.1905,11.9977,Norway,NOR
Tromsdalen,69.6442,18.9992,Norway,NOR
Rygge,59.3747,10.7147,Norway,NOR
Honefoss,60.1667,10.3,Norway,NOR
Frogn,59.6989,10.6553,Norway,NOR
Voss,60.7025,6.4231,Norway,NOR
Lindas,60.6247,5.3283,Norway,NOR
Mandal,58.0267,7.4533,Norway,NOR
Alta,69.9689,23.2716,Norway,NOR
Vennesla,58.3106,7.8569,Norway,NOR
Nannestad,60.2456,10.9528,Norway,NOR
Verdal,63.793,11.48,Norway,NOR
Askim,59.5861,11.17,Norway,NOR
Malvik,63.3728,10.7508,Norway,NOR
Leirvik,59.7798,5.5005,Norway,NOR
Narvik,68.4363,17.3983,Norway,NOR
Bamble,59.0197,9.5608,Norway,NOR
Gran,60.4411,10.4956,Norway,NOR
Drobak,59.6667,10.6333,Norway,NOR
Strand,59.0633,6.0278,Norway,NOR
Faberg,61.1684,10.4048,Norway,NOR
Grimstad,58.3405,8.5934,Norway,NOR
Stjordalshalsen,63.4712,10.9189,Norway,NOR
Notodden,59.6294,9.1914,Norway,NOR
Bryne,58.7354,5.6477,Norway,NOR
Sogndal,61.2297,7.1006,Norway,NOR
Bomlo,59.7794,5.2183,Norway,NOR
Randaberg,59.0017,5.6153,Norway,NOR
Lommedalen,59.95,10.4667,Norway,NOR
Stokke,59.24,10.2708,Norway,NOR
Kopervik,59.2801,5.3016,Norway,NOR
Lenvik,69.3836,17.9675,Norway,NOR
Egersund,58.4497,6.0087,Norway,NOR
Eidsberg,59.5369,11.3603,Norway,NOR
Sogne,58.0942,7.7725,Norway,NOR
Enebakk,59.7639,11.1444,Norway,NOR
Tysvaer,59.3617,5.5428,Norway,NOR
Brumunddal,60.8836,10.9449,Norway,NOR
Orsta,62.2003,6.1322,Norway,NOR
Volda,62.1468,6.068,Norway,NOR
Sortland,68.6982,15.4138,Norway,NOR
Lyngdal,58.1333,7.0833,Norway,NOR
Heum,59.0955,10.104,Norway,NOR
Kragero,58.8869,9.3469,Norway,NOR
Levanger,63.7465,11.2987,Norway,NOR
Forde,61.4522,5.8572,Norway,NOR
Sande,59.5936,10.2076,Norway,NOR
Mosjoen,65.837,13.1913,Norway,NOR
Farsund,58.0947,6.8044,Norway,NOR
Fauske,67.2594,15.3933,Norway,NOR
Haram,62.6665,6.1894,Norway,NOR
Lunner,60.2528,10.6672,Norway,NOR
Flekkefjord,58.2969,6.66,Norway,NOR
Floro,61.5996,5.0328,Norway,NOR
Ulstein,62.3564,5.8539,Norway,NOR
Namsos,64.4656,11.4978,Norway,NOR
Hammerfest,70.6634,23.6821,Norway,NOR
Vadso,70.0803,29.7315,Norway,NOR
Svolvaer,68.2353,14.5636,Norway,NOR
Finnsnes,69.2294,17.9811,Norway,NOR
Kirkenes,69.7269,30.0456,Norway,NOR
Rorvik,64.8619,11.2397,Norway,NOR
Kaldsletta,69.6956,18.8836,Norway,NOR
Vossevangen,60.63,6.441,Norway,NOR
Muscat,23.6139,58.5922,Oman,OMN
Bawshar,23.5333,58.3833,Oman,OMN
As Sib,23.6703,58.1891,Oman,OMN
Matrah,23.6167,58.5667,Oman,OMN
Salalah,17.0197,54.0897,Oman,OMN
As Suwayq,23.8494,57.4386,Oman,OMN
As Suwayhirah as Sahil,24.362,56.7344,Oman,OMN
Ar Rustaq,23.3908,57.4244,Oman,OMN
Al Mudaybi,22.5667,58.1167,Oman,OMN
`Ibri,23.2325,56.4973,Oman,OMN
Nizwa,22.9333,57.5333,Oman,OMN
Al Buraymi,24.2592,55.7839,Oman,OMN
Ibra',22.6833,58.55,Oman,OMN
Khasab,26.1833,56.25,Oman,OMN
Suhar,24.342,56.7299,Oman,OMN
Sur,22.5667,59.5289,Oman,OMN
Hayma',19.9569,56.2758,Oman,OMN
Bahla',22.968,57.298,Oman,OMN
Sama'il,23.3,57.9833,Oman,OMN
Al `Amirat,23.5242,58.4989,Oman,OMN
Qurayyat,23.32,58.908,Oman,OMN
Al Madrah Sama'il,23.3103,57.9455,Oman,OMN
Shinas,24.75,56.4667,Oman,OMN
Izki,22.9339,57.775,Oman,OMN
Masqat,23.5889,58.4083,Oman,OMN
Nakhal,23.3833,57.8167,Oman,OMN
Dank,23.55,56.25,Oman,OMN
Taqah,17.0372,54.4036,Oman,OMN
Fanja',23.4675,58.1061,Oman,OMN
Al Mazyunah,17.8486,52.62,Oman,OMN
Mirbat,16.9886,54.6922,Oman,OMN
Karachi,24.86,67.01,Pakistan,PAK
Lahore,31.5497,74.3436,Pakistan,PAK
Faisalabad,31.4167,73.0911,Pakistan,PAK
Rawalpindi,33.6,73.0333,Pakistan,PAK
Gujranwala,32.1567,74.19,Pakistan,PAK
Peshawar,34.0144,71.5675,Pakistan,PAK
Multan,30.1978,71.4697,Pakistan,PAK
Saidu Sharif,34.75,72.3572,Pakistan,PAK
Hyderabad City,25.3792,68.3683,Pakistan,PAK
Islamabad,33.6931,73.0639,Pakistan,PAK
Quetta,30.1833,67,Pakistan,PAK
Bahawalpur,29.3956,71.6836,Pakistan,PAK
Sargodha,32.0836,72.6711,Pakistan,PAK
Sialkot City,32.4925,74.5311,Pakistan,PAK
Sukkur,27.7061,68.8483,Pakistan,PAK
Larkana,27.5583,68.2111,Pakistan,PAK
Chiniot,31.7194,72.9842,Pakistan,PAK
Shekhupura,31.7111,73.9878,Pakistan,PAK
Rahimyar Khan,28.42,70.3,Pakistan,PAK
Jhang City,31.2694,72.3161,Pakistan,PAK
Dera Ghazi Khan,30.0331,70.64,Pakistan,PAK
Gujrat,32.5739,74.0789,Pakistan,PAK
Cantonment,31.5167,74.3833,Pakistan,PAK
Bhawana,31.5661,72.6461,Pakistan,PAK
Mardan,34.2012,72.0258,Pakistan,PAK
Sarai Alamgir,32.9,73.75,Pakistan,PAK
Shah Latif Town,24.8806,67.1625,Pakistan,PAK
Kasur,31.1167,74.45,Pakistan,PAK
Chakwal,32.9303,72.8556,Pakistan,PAK
Mingaora,34.7717,72.36,Pakistan,PAK
Nawabshah,26.2442,68.41,Pakistan,PAK
Kotri,25.366,68.3122,Pakistan,PAK
Sahiwal,30.6611,73.1083,Pakistan,PAK
Hafizabad,32.0714,73.6878,Pakistan,PAK
Mirpur Khas,25.5269,69.0111,Pakistan,PAK
Okara,30.8092,73.4536,Pakistan,PAK
Khanewal,30.3,71.9333,Pakistan,PAK
Chilas,35.4194,74.0944,Pakistan,PAK
Mandi Burewala,30.15,72.6833,Pakistan,PAK
Jacobabad,28.2769,68.4514,Pakistan,PAK
Jhelum,32.9425,73.7256,Pakistan,PAK
Saddiqabad,28.3006,70.1302,Pakistan,PAK
Kohat,33.5833,71.4333,Pakistan,PAK
Muridke,31.802,74.255,Pakistan,PAK
Muzaffargarh,30.0694,71.1942,Pakistan,PAK
Khanpur,28.6453,70.6567,Pakistan,PAK
Gojra,31.15,72.6833,Pakistan,PAK
Mandi Bahauddin,32.5797,73.4814,Pakistan,PAK
Jaranwala,31.3342,73.4194,Pakistan,PAK
Lalian,31.8253,72.8027,Pakistan,PAK
Chauk Azam,30.9648,71.217,Pakistan,PAK
Abbottabad,34.1558,73.2194,Pakistan,PAK
Turbat,26.0031,63.0544,Pakistan,PAK
Dadu,26.7319,67.775,Pakistan,PAK
Khairpur Mir's,27.5333,68.7667,Pakistan,PAK
Bahawalnagar,29.9928,73.2536,Pakistan,PAK
Khuzdar,27.8,66.6167,Pakistan,PAK
Pakpattan,30.35,73.4,Pakistan,PAK
Zafarwal,32.3463,74.8999,Pakistan,PAK
Tando Allahyar,25.4667,68.7167,Pakistan,PAK
Ahmadpur East,29.1439,71.2592,Pakistan,PAK
Vihari,30.0419,72.3528,Pakistan,PAK
New Mirpur,33.149,73.7485,Pakistan,PAK
Kamalia,30.7258,72.6447,Pakistan,PAK
Kot Addu,30.47,70.9644,Pakistan,PAK
Nowshera,34.0153,71.9747,Pakistan,PAK
Swabi,34.1202,72.4702,Pakistan,PAK
Parachinar,33.9,70.1,Pakistan,PAK
Goth Tando Sumro,25.45,68.7167,Pakistan,PAK
Khushab,32.2986,72.3508,Pakistan,PAK
Dera Ismail Khan,31.8314,70.9019,Pakistan,PAK
Bagu Na Mohra,33.22,73.21,Pakistan,PAK
Chaman,30.921,66.4597,Pakistan,PAK
Charsadda,34.15,71.7333,Pakistan,PAK
Kandhkot,28.4,69.3,Pakistan,PAK
Bahrain,35.2078,72.5483,Pakistan,PAK
Chishtian,29.8,72.8333,Pakistan,PAK
Wahga,31.6047,74.5731,Pakistan,PAK
Masho Khel,33.9103,71.5025,Pakistan,PAK
Saidpur,33.7421,73.0677,Pakistan,PAK
Hasilpur,29.6967,72.5542,Pakistan,PAK
Attock Khurd,33.7667,72.3667,Pakistan,PAK
Kambar,27.5868,68.001,Pakistan,PAK
Arifwala,30.2981,73.0561,Pakistan,PAK
Muzaffarabad,34.3583,73.4722,Pakistan,PAK
Mianwali,32.5853,71.5436,Pakistan,PAK
Jauharabad,32.2919,72.2736,Pakistan,PAK
Jalalpur Jattan,32.7667,74.2167,Pakistan,PAK
Gwadar,25.1264,62.3225,Pakistan,PAK
Bhakkar,31.6278,71.0625,Pakistan,PAK
Zhob,31.3417,69.4486,Pakistan,PAK
Dipalpur,30.6708,73.6533,Pakistan,PAK
Kharian,32.811,73.865,Pakistan,PAK
Mian Channun,30.4397,72.3544,Pakistan,PAK
Bhalwal,32.2656,72.8994,Pakistan,PAK
Jamshoro,25.4244,68.2811,Pakistan,PAK
Kathri,26.4583,68.3192,Pakistan,PAK
Pattoki,31.0214,73.8528,Pakistan,PAK
Harunabad,29.613,73.1409,Pakistan,PAK
Kahror Pakka,29.6236,71.9167,Pakistan,PAK
Toba Tek Singh,30.9711,72.4825,Pakistan,PAK
Samundri,31.0639,72.9611,Pakistan,PAK
Shakargarh,32.2628,75.1583,Pakistan,PAK
Sambrial,32.475,74.3522,Pakistan,PAK
Shujaabad,29.8803,71.295,Pakistan,PAK
Hujra Shah Muqim,30.7408,73.8219,Pakistan,PAK
Kabirwala,30.4053,71.8681,Pakistan,PAK
Rohri,27.6831,68.9,Pakistan,PAK
Mansehra,34.3339,73.2014,Pakistan,PAK
Lala Musa,32.7003,73.9578,Pakistan,PAK
Chunian,30.9639,73.9803,Pakistan,PAK
Nankana Sahib,31.45,73.7067,Pakistan,PAK
Bannu,32.9864,70.6044,Pakistan,PAK
Pasrur,32.2681,74.6675,Pakistan,PAK
Timargara,34.8278,71.8417,Pakistan,PAK
Rangewala,30.8222,74.2611,Pakistan,PAK
Chenab Nagar,31.7528,72.9222,Pakistan,PAK
Abdul Hakim,30.55,72.1328,Pakistan,PAK
Hassan Abdal,33.8195,72.689,Pakistan,PAK
Haripur,33.9942,72.9333,Pakistan,PAK
Tank,32.13,70.23,Pakistan,PAK
Hangu,33.5333,71.0667,Pakistan,PAK
Jalalabad,35.88,74.493,Pakistan,PAK
Naushahro Firoz,26.8422,68.1228,Pakistan,PAK
Bat Khela,34.62,71.97,Pakistan,PAK
Risalpur Cantonment,34.0049,71.9989,Pakistan,PAK
Karak,33.1167,71.0833,Pakistan,PAK
Kundian,32.4522,71.4718,Pakistan,PAK
Umarkot,25.3614,69.7361,Pakistan,PAK
Chitral,35.8511,71.7889,Pakistan,PAK
Batgram,34.6833,73.0167,Pakistan,PAK
Dainyor,35.9194,74.3889,Pakistan,PAK
Kulachi,31.9286,70.4592,Pakistan,PAK
Kalat,29.0258,66.59,Pakistan,PAK
Kotli,33.5156,73.9019,Pakistan,PAK
Murree,33.9042,73.3903,Pakistan,PAK
Akora,33.9925,72.145,Pakistan,PAK
Mithi,24.7333,69.8,Pakistan,PAK
Mian Sahib,28.1559,68.6397,Pakistan,PAK
Nurkot,32.2017,75.1186,Pakistan,PAK
Basla,33.3833,73.3167,Pakistan,PAK
Gakuch,36.1736,73.7667,Pakistan,PAK
Gilgit,35.9208,74.3083,Pakistan,PAK
Bunji,35.6422,74.6336,Pakistan,PAK
Ngerulmud,7.5006,134.6242,Palau,PLW
Koror,7.3419,134.4792,Palau,PLW
Melekeok,7.5006,134.6241,Palau,PLW
Panama City,8.9833,-79.5167,Panama,PAN
San Miguelito,9.033,-79.5,Panama,PAN
Colon,9.3572,-79.8986,Panama,PAN
David,8.4333,-82.4333,Panama,PAN
La Chorrera,8.8792,-79.7822,Panama,PAN
Chitre,7.9667,-80.4333,Panama,PAN
Santiago,8.1004,-80.9833,Panama,PAN
Penonome,8.5187,-80.3553,Panama,PAN
Bocas del Toro,9.3403,-82.242,Panama,PAN
Las Tablas,7.7667,-80.2833,Panama,PAN
La Palma,8.41,-78.15,Panama,PAN
Buabidi,8.4667,-81.7,Panama,PAN
Gaigirgordub,9.5586,-78.9484,Panama,PAN
Sieyik,9.3833,-82.6522,Panama,PAN
Union Choco,8.0778,-77.5583,Panama,PAN
Tocumen,9.08,-79.38,Panama,PAN
Balboa Heights,8.95,-79.55,Panama,PAN
Chilibre,9.15,-79.62,Panama,PAN
Pacora,9.08,-79.28,Panama,PAN
Aguadulce,8.24,-80.54,Panama,PAN
Alcalde Diaz,9.12,-79.55,Panama,PAN
Arraijan,8.95,-79.65,Panama,PAN
Cativa,9.36,-79.84,Panama,PAN
Kusapin,9.18,-81.89,Panama,PAN
Changuinola,9.43,-82.52,Panama,PAN
Ancon,8.97,-79.55,Panama,PAN
Nuevo Arraijan,8.92,-79.72,Panama,PAN
El Coco,8.8834,-79.8332,Panama,PAN
Sabanitas,9.34,-79.8,Panama,PAN
Chepo,9.17,-79.1,Panama,PAN
Puerto Armuelles,8.2833,-82.8667,Panama,PAN
Bajo Boquete,8.78,-82.44,Panama,PAN
Puerto Caimito,8.87,-79.72,Panama,PAN
Puerto Pilon,9.36,-79.79,Panama,PAN
Almirante,9.3,-82.4,Panama,PAN
Paso Canoas,8.5333,-82.8333,Panama,PAN
Guarare,7.82,-80.27,Panama,PAN
Jaque,7.5181,-78.1625,Panama,PAN
Port Moresby,-9.4789,147.1494,Papua New Guinea,PNG
Lae,-6.7303,147.0008,Papua New Guinea,PNG
Popondetta,-8.7656,148.2347,Papua New Guinea,PNG
Madang,-5.2167,145.8,Papua New Guinea,PNG
Mendi,-6.1478,143.6572,Papua New Guinea,PNG
Mount Hagen,-5.86,144.24,Papua New Guinea,PNG
Kimbe,-5.5575,150.155,Papua New Guinea,PNG
Wewak,-3.55,143.6333,Papua New Guinea,PNG
Goroka,-6.0833,145.3833,Papua New Guinea,PNG
Kokopo,-4.35,152.2736,Papua New Guinea,PNG
Kavieng,-2.5667,150.8,Papua New Guinea,PNG
Alotau,-10.3167,150.4333,Papua New Guinea,PNG
Tari,-5.8489,142.9506,Papua New Guinea,PNG
Daru,-9.0833,143.2,Papua New Guinea,PNG
Vanimo,-2.6667,141.2833,Papua New Guinea,PNG
Kundiawa,-6.0167,144.9667,Papua New Guinea,PNG
Kerema,-7.9667,145.7667,Papua New Guinea,PNG
Lorengau,-2.0306,147.2722,Papua New Guinea,PNG
Wabag,-5.4919,143.7217,Papua New Guinea,PNG
Kurumul,-5.855,144.6311,Papua New Guinea,PNG
Buka,-5.4219,154.6728,Papua New Guinea,PNG
Arawa,-6.225,155.5667,Papua New Guinea,PNG
Bulolo,-7.2,146.6467,Papua New Guinea,PNG
Tabubil,-5.275,141.2264,Papua New Guinea,PNG
Wau,-7.3389,146.7167,Papua New Guinea,PNG
Rabaul,-4.2,152.1833,Papua New Guinea,PNG
Kieta,-6.2158,155.6328,Papua New Guinea,PNG
Sohano,-5.4297,154.6711,Papua New Guinea,PNG
Hoskins,-5.4746,150.41,Papua New Guinea,PNG
Amau,-10.0426,148.565,Papua New Guinea,PNG
Asuncion,-25.3,-57.6333,Paraguay,PRY
Ciudad del Este,-25.5167,-54.6167,Paraguay,PRY
San Lorenzo,-25.34,-57.52,Paraguay,PRY
Luque,-25.27,-57.4872,Paraguay,PRY
Capiata,-25.35,-57.42,Paraguay,PRY
Fernando de la Mora,-25.32,-57.54,Paraguay,PRY
Nemby,-25.3935,-57.5443,Paraguay,PRY
Pedro Juan Caballero,-22.53,-55.75,Paraguay,PRY
Presidente Franco,-25.5333,-54.6167,Paraguay,PRY
